"book","chapter","verse","edition","text"
"1Cr","07","10","3.05","τοῖς δὲ γεγαμηκόσιν, παραγγέλλω — οὐκ ἐγὼ ἀλλὰ ὁ κύριος — γυναῖκα ἀπὸ ἀνδρὸς μὴ χωρίζεσθαι· "
"1Cr","07","11","3.05","ἐὰν δὲ καὶ χωρισθῇ, μενέτω ἄγαμος ἢ τῷ ἀνδρὶ καταλλαγήτω, καὶ ἄνδρα γυναῖκα μὴ ἀφιέναι. "
"1Cr","07","29","3.05","[τοῦτο δέ φημι, ἀδελφοί,] ὅτι ὁ καιρὸς συνεσταλμένος ἐστίν· [τὸ λοιπόν, ἵνα καὶ οἱ ἔχοντες γυναῖκας ὡς μὴ ἔχοντες ὦσιν]. "
"1Cr","07","38","3.05","[ὁ ἐκγαμίζων τὴν παρθένον καλῶς ποιήσει, καὶ ὁ μὴ ἐκγαμίζων] κρεῖσσον [ποιήσει]. "
"1Cr","07","39","3.05","γυνὴ ἐλευθέρα ἐστὶν [ᾧ θέλει] γαμηθῆναι μόνον ἐν κυρίῳ. "
"1Cr","08","01","3.05","καὶ γάρ περὶ δὲ τῶν εἰδωλοθύτων "
"1Cr","08","04","3.05","οἴδαμεν ὅτι εἴδωλον οὐδὲν ἐστιν. "
"1Cr","08","05","3.05","εἴπερ εἰσὶν οἱ λεγόμενοι θεοὶ εἴτε ἐν οὐρανοῖς εἴτε ἐπὶ γῆς, "
"1Cr","08","06","3.05","ἀλλ᾽ ἡμῖν εἷς θεὸς, ὁ πατήρ, ἐξ οὗ τὰ πάντα. "
"1Cr","08","07","3.05","[ἀλλ᾽ οὐκ ἐν πᾶσιν ἡ γνῶσις.] "
"1Cr","08","13","3.05","[διόπερ εἰ βρῶμα σκανδαλίζει τὸν ἀδελφόν μου,] οὐ μὴ φάγω κρέα εἰς τὸν αἰῶνα, ἵνα μὴ τὸν ἀδελφόν μου σκανδαλίσω. "
"1Cr","09","07","3.05","τίς στρατεύεται [ἰδίοις ὀψωνίοις ποτέ]; τίς φυτεύει ἀμπελῶνα [καὶ ἐκ τοῦ καρποῦ αὐτοῦ οὐκ ἐσθίει ; ἢ] τίς ποιμαίνει ποίμνην καὶ ἐκ τοῦ γάλακτος οὐκ ἐσθίει; "
"1Cr","09","08","3.05","[μὴ κατὰ ἄνθρωπον ταῦτα λαλῶ,] εἰ καὶ ὁ νόμος ταῦτα οὐ λέγει. "
"1Cr","09","09","3.05","ἐν γὰρ τῷ Μωϋσέως νόμῳ γέγραπται· οὐ κημώσεις βοῦν ἀλοῶντα. μὴ τῶν βοῶν μέλει τῷ θεῷ; "
"1Cr","09","10","3.05","ἢ δι᾽ ἡμᾶς πάντως λέγει; δι᾽ ἡμᾶς γὰρ ἐγράφη, ὅτι ὀφείλει ἐπ᾽ ἐλπίδι ὁ ἀροτριῶν ἀροτριᾶν [καὶ ὁ ἀλοῶν ἐπ᾽ ἐλπίδι τοῦ μετέχειν.)]"
"1Cr","09","14","3.05","[οὕτως καὶ ὁ κύριος διέταξεν τοῖς τὸ εὐαγγέλιον καταγγέλλουσιν] ἐκ τοῦ εὐαγγελίου ζῆν. "
"1Cr","09","15","3.05","ἐγὼ δὲ οὐ κέχρημαι [οὐδενὶ τούτων], τὸ καύχημά μου οὐδεὶς κενώσει, "
"1Cr","09","18","3.05","[ἵνα εὐαγγελιζόμενος] ἀδάπανον [θήσω τὸ εὐαγγέλιον ]. "
"1Cr","10","01","3.05","οὐ θέλω γὰρ ὑμᾶς ἀγνοεῖν, ἀδελφοί, ὅτι οἱ πατέρες ἡμῶν ὑπὸ τὴν νεφέλην ἦσαν καὶ πάντες διὰ τῆς θαλάσσης διῆλθον, "
"1Cr","10","02","3.05","καὶ πάντες εἰς τὸν Μωϋσῆν ἐβαπτίσθησαν ἐν τῇ νεφέλῃ καὶ ἐν τῇ θαλάσσῃ· "
"1Cr","10","03","3.05","καὶ πάντες τὸ αὐτὸ πνευματικὸν βρῶμα ἔφαγον, "
"1Cr","10","04","3.05","καὶ πάντες τὸ αὐτὸ πνευματικὸν ἔπιον πόμα· ἔπιον γὰρ ἐκ πνευματικῆς ἀκολουθούσης πέτρας ἡ δὲ πέτρα ἦν ὁ Χριστός. "
"1Cr","10","05","3.05","ἀλλ᾽ οὐκ ἐν τοῖς πλείοσιν αὐτῶν εὐδόκησεν ἐν τῇ ἐρήμῳ. "
"1Cr","10","06","3.05","ταῦτα δὲ τύποι ἡμῶν ἐγενήθησαν πρὸς τὸ μὴ εἶναι ἡμᾶς ἐπιθυμητὰς κακῶν καθὼς ἐκεῖνοι ἐπεθύμησαν. "
"1Cr","10","07","3.05","μηδὲ εἰδωλολάτραι γίνεσθε καθώς τινες αὐτῶν ὥς γέγραπται· ἐκάθισεν ὁ λαὸς φαγεῖν καὶ πιεῖν καὶ ἀνέστησαν παίζειν. "
"1Cr","10","08","3.05","[μηδὲ πορνεύωμεν, καθώς τινες αὐτῶν ἐπόρνευσαν καὶ ἔπεσαν μιᾷ ἡμέρᾳ εἴκοσι τρεῖς χιλιάδες.] "
"1Cr","10","09","3.05","μηδὲ ἐκπειράζωμεν τὸν Χριστόν, καθώς τινες αὐτῶν ἐξεπείρασαν, καὶ ὑπὸ τῶν ὄφεων ἀπώλοντο. "
"1Cr","10","10","3.05","μηδὲ γογγύζετε καθὼς τινὲς αὐτῶν ἐγόγγυσαν καὶ ἀπώλοντο ὑπὸ τοῦ ὀλοθρευτοῦ. "
"1Cr","10","11","3.05","ταῦτα δὲ τυπικῶς συνέβαινεν ἐκείνοις, ἐγράφη δὲ πρὸς νουθεσίαν ἡμῶν, εἰς οὓς τὰ τέλη τῶν αἰώνων κατήντηκεν. "
"1Cr","10","14","3.05","[διόπερ, ἀγαπητοί, φεύγετε ἀπὸ τῆς εἰδωλολατρίας.]"
"1Cr","10","15","3.05","[ὡς φρονίμοις λέγω· κρίνατε ὑμεῖς ὅ φημι.]"
"1Cr","10","16","3.05","τὸ ποτήριον τῆς εὐλογίας [ὃ εὐλογοῦμεν — οὐχὶ] κοινωνία [ἐστὶν] τοῦ αἵματος τοῦ κυρίου; τὸν ἄρτον ὃν κλῶμεν, [οὐχὶ] κοινωνία τοῦ σώματος τοῦ κυρίου [ἐστιν]; "
"1Cr","10","19","3.05","τί οὖν φημι; ὅτι ἱερόθυτόν τί ἐστιν, ἢ εἰδωλόθυτόν τί ἐστιν; "
"1Cr","10","20","3.05","ἀλλ᾽ ὅτι ἃ θύουσιν δαιμονίοις, καὶ οὐ θεῷ· [οὐ θέλω δὲ ὑμᾶς κοινωνοὺς τῶν δαιμονίων γίνεσθαι.] 	 "
"1Cr","10","21","3.05","[οὐ δύνασθε ποτήριον κυρίου πίνειν καὶ ποτήριον δαιμονίων, οὐ δύνασθε τραπέζης κυρίου μετέχειν καὶ τραπέζης δαιμονίων.] "
"1Cr","10","25","3.05","πᾶν τὸ ἐν μακέλλῳ πωλούμενον ἐσθίετε, [μηδὲν ἀνακρίνοντες διὰ τὴν συνείδησιν]."
"1Cr","11","03","3.05","[θέλω δὲ ὑμᾶς εἰδέναι ὅτι] ἀνδρὸς ἡ κεφαλὴ ὁ Χριστός ἐστιν, [κεφαλὴ δὲ γυναικὸς ὁ ἀνήρ κεφαλὴ δὲ τοῦ Χριστοῦ ὁ θεός.]"
"1Cr","11","04","3.05","[πᾶς ἀνὴρ προσευχόμενος ἢ προφητεύων κατὰ κεφαλῆς ἔχων καταισχύνει τὴν κεφαλὴν αὐτοῦ.] "
"1Cr","11","05","3.05","πᾶσα [δὲ] γυνὴ [προσευχομένη ἢ] προφητεύουσα ἀκατακαλύπτῳ τῇ κεφαλῇ [καταισχύνει τὴν κεφαλὴν ἑαυτῆς]. "
"1Cr","11","07","3.05","ἀνὴρ μὲν γὰρ οὐκ ὀφείλει κατακαλύπτεσθαι τὴν κεφαλήν, εἰκὼν καὶ δόξα θεοῦ ὑπάρχων· [ἡ γυνὴ δὲ δόξα ἀνδρός ἐστιν.] "
"1Cr","11","08","3.05","[οὐ γάρ ἐστιν ἀνὴρ ἐκ γυναικός, ἀλλὰ] γυνὴ ἐξ ἀνδρός"
"1Cr","11","09","3.05","καὶ διὰ τὸν ἄνθρωπον. "
"1Cr","11","10","3.05","[διὰ τοῦτο] ὀφείλει ἡ γυνὴ ἐξουσίαν ἔχειν ἐπὶ τῆς κεφαλῆς, διὰ τοὺς ἀγγέλους. "
"1Cr","11","18","3.05","[ ἀκούω σχίσματα ἐν ὑμῖν ὑπάρχειν.] "
"1Cr","11","19","3.05","[δεῖ γὰρ καὶ] αἱρέσεις [ἐν ὑμῖν εἶναι, ἵνα οἱ] δόκιμοι [φανεροὶ γένωνται ἐν ὑμῖν]. "
"1Cr","11","20","3.05","[συνερχομένων οὖν ὑμῶν ἐπὶ τὸ αὐτὸ, οὐκ ἔστιν κυριακὸν δεῖπνον φαγεῖν,] "
"1Cr","11","21","3.05","ἕκαστος γὰρ τὸ ἴδιον δεῖπνον προλαμβάνει ἐν τῷ φαγεῖν καὶ ὃς μὲν πεινᾷ ὃς δὲ μεθύει. "
"1Cr","11","22","3.05","[τῆς ἐκκλησίας τοῦ θεοῦ καταφρονεῖτε καὶ καταισχύνετε τοὺς μὴ ἔχοντας; ἐν τούτῳ οὐκ ἐπαινῶ.]"
"1Cr","11","23","3.05","[ἐγὼ γὰρ παρέλαβον ἀπὸ τοῦ κυρίου ὃ καὶ παρέδωκα ὑμῖν, ὅτι] ὁ κύριος [Ἰησοῦς ἐν τῇ νυκτὶ ᾗ παρεδίδετο ἔλαβεν] ἄρτον"
"1Cr","11","24","3.05","[καὶ εὐχαριστήσας ἔκλασεν καὶ εἶπεν· τοῦτό] μού [ἐστιν] τὸ σῶμα [τὸ ὑπὲρ ὑμῶν. τοῦτο ποιεῖτε εἰς τὴν ἐμὴν ἀνάμνησιν.] "
"1Cr","11","25","3.05","[ὡσαύτως καὶ τὸ ποτήριον μετὰ τὸ δειπνῆσαι, λέγων· τοῦτο τὸ ποτήριον ἡ καινὴ διαθήκη ἐστὶν ἐν τῷ] ἐμῷ αἵματι. [τοῦτο ποιεῖτε, ὁσάκις ἐὰν πίνητε, εἰς τὴν ἐμὴν ἀνάμνησιν.] "
"1Cr","11","29","3.05","[ὁ γὰρ ἐσθίων καὶ πίνων] κρίμα [ἑαυτῷ ἐσθίει καὶ πίνει μὴ διακρίνων τὸ σῶμα.]"
"1Cr","11","31","3.05","[εἰ δὲ ἑαυτοὺς διεκρίνομεν, οὐκ ἂν ἐκρινόμεθα.]"
"1Cr","11","32","3.05","κρινόμενοι [δὲ ὑπὸ τοῦ κυρίου παιδευόμεθα, ἵνα μὴ σὺν τῷ κόσμῳ κατακριθῶμεν.] "
"1Cr","12","01","3.05","περὶ δὲ τῶν πνευματικῶν. "
"1Cr","12","08","3.05","ᾧ διὰ τοῦ πνεύματος δίδοται λόγος σοφίας, ἄλλῳ λόγος γνώσεως [κατὰ τὸ αὐτὸ πνεῦμα],"
"1Cr","12","09","3.05","ἑτέρῳ πίστις ἐν τῷ αὐτῷ πνεύματι, ἄλλῳ χαρίσμα ἰαμάτων, "
"1Cr","12","10","3.05","ἄλλῳ ἐνεργήματα δυνάμεων, ἄλλῳ προφητεία, ἄλλῳ διάκρισις πνευμάτων, ἑτέρῳ γένη γλωσσῶν, ἄλλῳ ἑρμηνεία γλωσσῶν. "
"1Cr","12","11","3.05","[πάντα δὲ ταῦτα ἐνεργεῖ τὸ ἓν καὶ τὸ αὐτὸ πνεῦμα, διαιροῦν ἰδίᾳ ἑκάστῳ καθὼς βούλεται.] "
"1Cr","12","12","3.05","καθάπερ [γὰρ] τὸ σῶμα ἕν ἐστιν καὶ μέλη πολλὰ ἔχει, πάντα δὲ τὰ μέλη τοῦ σώματος τοῦ ἑνὸς, πολλὰ ὄντα, ἕν ἐστιν σῶμα, [οὕτως καὶ ὁ Χριστός]. "
"1Cr","12","14","3.05","[καὶ γὰρ τὸ σῶμα οὐκ ἔστιν ἓν μέλος ἀλλὰ πολλά.] "
"1Cr","12","24","3.05","ἀλλὰ ὁ θεὸς συνεκέρασεν τὸ σῶμα, τῷ ὑστερουμένῳ περισσοτέραν δοὺς τιμήν,"
"1Cr","12","25","3.05","[ἵνα μὴ ᾖ σχίσμα ἐν τῷ σώματι, ἀλλὰ τὸ αὐτὸ ὑπὲρ ἀλλήλων μεριμνῶσιν τὰ μέλη.]"
"1Cr","12","26","3.05","[καὶ εἴτε πάσχει ἓν μέλος, συμπάσχει πάντα τὰ μέλη· εἴτε δοξάζεται μέλος, συγχαίρει πάντα τὰ μέλη.]"
"1Cr","12","27","3.05","[ὑμεῖς δέ ἐστε σῶμα Χριστοῦ, καὶ μέλη ἐκ μέρους.] "
"1Cr","12","28","3.05","[καὶ] ἔθετο ὁ κύριος ἐν τῇ ἐκκλησίᾳ πρῶτον ἀποστόλους· δεύτερον προφήτας. "
"1Cr","12","31","3.05","[καὶ ἔτι] καθ᾽ ὑπερβολὴν ὁδὸν [ὑμῖν δείκνυμι]. "
"1Cr","13","01","3.05","[ἐὰν ταῖς γλώσσαις τῶν ἀνθρώπων λαλῶ καὶ τῶν ἀγγέλων,] ἀγάπην [δὲ μὴ ἔχω, γέγονα χαλκὸς ἠχῶν ἢ κύμβαλον ἀλαλάζον.] "
"1Cr","13","02","3.05","[καὶ ἐὰν ἔχω προφητείαν καὶ εἰδῶ τὰ μυστήρια πάντα καὶ πᾶσαν τὴν γνῶσιν, καὶ ἐὰν ἔχω πᾶσαν τὴν πίστιν ὥστε ὄρη μεθιστάναι, ἀγάπην δὲ μὴ ἔχω, οὐθέν εἰμι.]"
"1Cr","13","08","3.05","[εἴτε δὲ προφητεῖαι, καταργηθήσονται· εἴτε γλῶσσαι, παύσονται· εἴτε γνῶσεις, καταργηθήσεται.] "
"1Cr","13","13","3.05","[μένει πίστις, ἐλπίς, ἀγάπη·] μείζων [δὲ] τούτων ἡ ἀγάπη. "
"1Cr","14","14","3.05","ἐὰν γὰρ προσεύχωμαι γλώσσῃ, τὸ πνεῦμά μου προσεύχεται, ὁ δὲ νοῦς μου ἄκαρπός ἐστιν. "
"1Cr","14","18","3.05","[πάντων ὑμῶν μᾶλλον ὑπὲρ γλώσσῃ λαλεῖν.] "
"1Cr","14","19","3.05","ἀλλὰ ἐν ἐκκλησίᾳ θέλω πέντε λόγους διὰ τὸν νόμον τῷ νοΐ μου λαλῆσαι, [ἵνα καὶ ἄλλους κατηχήσω, ἢ μυρίους λόγους ἐν γλώσσῃ]. "
"1Cr","14","21","3.05","ἐν τῷ νόμῳ γέγραπται ὅτι ἐν ἑτερογλώσσοις καὶ ἐν χείλεσιν ἑτέροις λαλήσω τὸν λαὸν τούτον, καὶ οὐδέπω εἰσακούσονταί μου, λέγει κύριος."
"1Cr","14","24","3.05","[ἐὰν δὲ πάντες] προφητεύωσιν, [εἰσέλθῃ δέ τις ἄπιστος ἢ ἰδιώτης, ἐλέγχεται ὑπὸ πάντων, ἀνακρίνεται ὑπὸ πάντων·]"
"1Cr","14","25","3.05","τὰ κρυπτὰ τῆς καρδίας αὐτοῦ φανερὰ γίνεται, [καὶ οὕτως πεσὼν ἐπὶ πρόσωπον προσκυνήσει τῷ θεῷ ἀπαγγέλλων ὅτι ὄντως ὁ θεὸς ἐν ὑμῖν ἐστιν.] "
"1Cr","14","26","3.05","[ὅταν συνέρχησθε,] ἕκαστος ψαλμὸν ἔχει, [διδαχὴν ἔχει,] ἀποκάλυψιν ἔχει, γλῶσσαν ἔχει, ἑρμηνείαν ἔχει. "
"1Cr","14","34","3.05","αἱ γυναῖκες ἐν ἐκκλησίᾳ σιγάτωσαν, οὐ γὰρ ἐπιτρέπεται αὐταῖς λαλεῖν, ἀλλὰ ὑποτασσέσθωσαν, καθὼς καὶ ὁ νόμος λέγει, "
"1Cr","14","35","3.05","εἰ δέ τι μαθεῖν θέλουσιν. "
"1Cr","15","01","3.05","γνωρίζω δὲ ὑμῖν, ἀδελφοί, τὸ εὐαγγέλιον ὃ εὐηγγελισάμην ὑμῖν, "
"1Cr","15","03","3.05","ὅτι Χριστὸς ἀπέθανεν,"
"1Cr","15","04","3.05","καὶ [ὅτι] ἐτάφη, καὶ [ὅτι] ἐγήγερται τῇ τρίτῃ ἡμέρᾳ· "
"1Cr","15","11","3.05","οὕτως κηρύσσομεν, καὶ οὕτως ἐπιστεύσατε. "
"1Cr","15","12","3.05","[πῶς δὲ] λέγουσιν ἐν ὑμῖν τινες ὅτι ἀνάστασις νεκρῶν οὐκ ἔστιν; "
"1Cr","15","13","3.05","εἰ δὲ οἱ νεκροὶ οὐκ ἐγείρονται, οὐδὲ Χριστὸς ἐγήγερται· "
"1Cr","15","14","3.05","καὶ εἰ Χριστὸς οὐκ ἐγήγερται, μάταιον τὸ κήρυγμα ἡμῶν ."
"1Cr","15","21","3.05","ἐπειδὴ [γὰρ] δι᾽ ἀνθρώπου θάνατος, καὶ δι᾽ ἀνθρώπου ἀνάστασις [νεκρῶν]. "
"1Cr","15","22","3.05","ὥσπερ γὰρ ἐν τῷ Ἀδὰμ ἀποθνῄσκουσιν, οὕτως καὶ ἐν τῷ Χριστῷ πάντες ζῳοποιηθήσονται. "
"1Cr","15","25","3.05","δεῖ γὰρ αὐτὸν βασιλεύειν ἄχρι οὗ θῇ τοὺς ἐχθροὺς ὑπὸ τοὺς πόδας αὐτοῦ. "
"1Cr","15","26","3.05","[ἔσχατος ἐχθρὸς καταργεῖται ὁ θάνατος·] "
"1Cr","15","29","3.05","[ἐπεὶ] τί ποιήσουσιν οἱ βαπτιζόμενοι ὑπὲρ τῶν νεκρῶν; εἰ ὅλως νεκροὶ οὐκ ἐγείρονται, τί καὶ βαπτίζονται ὑπὲρ αὐτῶν; "
"1Cr","15","30","3.05","τί καὶ ἡμεῖς κινδυνεύομεν πᾶσαν ὥραν; "
"1Cr","15","31","3.05","καθ᾽ ἡμέραν ἀποθνῄσκω, νὴ — τὴν ὑμετέραν καύχησιν, ἀδελφοί, ἣν ἔχω ἐν Χριστῷ Ἰησοῦ τῷ κυρίῳ ἡμῶν. "
"1Cr","15","32","3.05","εἰ κατὰ ἄνθρωπον ἐθηριομάχησα ἐν Ἐφέσῳ, τί μοι τὸ ὄφελος; εἰ νεκροὶ οὐκ ἐγείρονται, φάγωμεν καὶ πίωμεν, αὔριον γὰρ ἀποθνῄσκομεν. "
"1Cr","15","33","3.05","μὴ πλανᾶσθε· φθείρουσιν ἤθη χρηστὰ ὁμιλίαι κακαί. "
"1Cr","15","34","3.05","ἐκνήψατε δικαίως καὶ μὴ ἁμαρτάνετε, ἀγνωσίαν γὰρ θεοῦ τινες ἔχουσι. πρὸς ἐντροπὴν ὑμῖν λέγω. "
"1Cr","15","35","3.05","ἀλλ᾽ ἐρεῖ τις· πῶς ἐγείρονται οἱ νεκροί; ποίῳ δὲ σώματι ἔρχονται; "
"1Cr","15","36","3.05","ἄφρων· σὺ ὃ σπείρεις οὐ ζῳοποιεῖται ἐὰν μὴ πρῶτον ἀποθάνῃ· "
"1Cr","15","37","3.05","καὶ ὃ σπείρεις, οὐ τὸ σῶμα τὸ γεννησόμενον σπείρεις, ἀλλὰ γυμνὸν κόκκον, εἰ τύχοι σίτου ἤ τινος τῶν λοιπῶν· "
"1Cr","15","38","3.05","ὁ δὲ θεὸς δίδωσιν αὐτῷ σῶμα καθὼς ἠθέλησεν, καὶ ἑκάστον τῶν σπερμάτων τὸ ἴδιον σῶμα ἀπολαμβάνει. "
"1Cr","15","39","3.05","οὐ πᾶσα σὰρξ ἡ αὐτὴ σάρξ· ἄλλη μὲν σὰρξ ἀνθρώπων, ἄλλη δὲ σὰρξ κτηνῶν, ἄλλη δὲ σὰρξ πτηνῶν, ἄλλη δὲ ἰχθύων. "
"1Cr","15","40","3.05","καὶ σώματα ἐπουράνια, καὶ σώματα ἐπίγεια. ἀλλὰ ἑτέρα μὲν ἡ τῶν ἐπουρανίων δόξα, ἑτέρα δὲ ἡ τῶν ἐπιγείων· "
"1Cr","15","41","3.05","ἄλλη δόξα ἡλίου, καὶ ἄλλη δόξα σελήνης, καὶ ἄλλη δόξα ἀστέρων· ἀστὴρ γὰρ ἀστέρος διαφέρει ἐν δόξῃ. "
"1Cr","15","42","3.05","οὕτως καὶ ἡ ἀνάστασις τῶν νεκρῶν. σπείρεται ἐν φθορᾷ, ἐγείρεται ἐν ἀφθαρσίᾳ. "
"1Cr","15","43","3.05","σπείρεται ἐν ἀτιμίᾳ, ἐγείρεται ἐν δόξῃ. σπείρεται ἐν ἀσθενείᾳ, ἐγείρεται ἐν δυνάμει. "
"1Cr","15","44","3.05","σπείρεται σῶμα ψυχικόν, ἐγείρεται σῶμα πνευματικόν. "
"1Cr","15","45","3.05","[οὕτως καὶ γέγραπται·] ἐγένετο ὁ πρῶτος ἄνθρωπος, Ἀδὰμ, εἰς ψυχὴν ζῶσαν. ὁ ἔσχατος κύριος εἰς πνεῦμα ζῳοποιοῦν. "
"1Cr","15","46","3.05","οὐ πρῶτον τὸ πνευματικὸν, [ἀλλὰ τὸ ψυχικόν, ἔπειτα τὸ πνευματικόν.]"
"1Cr","15","47","3.05","ὁ πρῶτος ἄνθρωπος ἐκ γῆς, χοϊκός· ὁ δεύτερος ὁ κύριος ἐξ οὐρανοῦ. "
"1Cr","15","48","3.05","οἷος ὁ χοϊκός, τοιοῦτοι καὶ οἱ χοϊκοί· καὶ οἷος ὁ ἐπουράνιος, τοιοῦτοι καὶ οἱ ἐπουράνιοι. "
"1Cr","15","49","3.05","καὶ καθὼς ἐφορέσαμεν τὴν εἰκόνα τοῦ χοϊκοῦ, φορέσωμεν καὶ τὴν εἰκόνα τοῦ ἐπουρανίου. "
"1Cr","15","50","3.05","τοῦτο [γὰρ] φημι, ἀδελφοί, ὅτι σὰρξ καὶ αἷμα βασιλείαν θεοῦ οὐ κληρονομήσουσιν, οὐδὲ ἡ φθορὰ τὴν ἀφθαρσίαν . "
"1Cr","15","51","3.05","ἰδοὺ· μυστήριον ὑμῖν λέγω· πάντες μὲν οὐ κοιμηθησόμεθα, οὐ πάντες δὲ ἀλλαγησόμεθα — "
"1Cr","15","52","3.05","ἐν ἀτόμῳ, ἐν ῥοπῇ ὀφθαλμοῦ, ἐν τῇ ἐσχάτῃ σάλπιγγι. σαλπίσει γάρ καὶ οἱ νεκροὶ ἐγερθήσονται ἄφθαρτοι, καὶ ἡμεῖς ἀλλαγησόμεθα. "
"1Cr","15","53","3.05","δεῖ γὰρ τὸ φθαρτὸν τοῦτο ἐνδύσασθαι ἀφθαρσίαν, καὶ τὸ θνητὸν τοῦτο ἐνδύσασθαι ἀθανασίαν. "
"1Cr","15","54","3.05","ὅταν δὲ τὸ θνητὸν τοῦτο ἐνδύσηται ἀθανασίαν, τότε γενήσεται ὁ λόγος ὁ γεγραμμένος· κατεπόθη ὁ θάνατος εἰς νῖκος. "
"1Cr","15","55","3.05","ποῦ σου, θάνατε, τὸ νῖκος; ποῦ σου, θάνατε, τὸ κέντρον; "
"1Cr","15","56","3.05","[τὸ δὲ κέντρον τοῦ θανάτου ἡ ἁμαρτία, ἡ δὲ δύναμις τῆς ἁμαρτίας ὁ νόμος.] "
"1Cr","15","57","3.05","τῷ δὲ θεῷ χάρις, τῷ διδόντι ἡμῖν τὸ νῖκος. "
"1Cr","16","01","3.05","[ὥσπερ διέταξα ταῖς ἐκκλησίαις τῆς Γαλατίας] "
"1Cr","16","08","3.05","ἐπιμενῶ δὲ ἐν Ἐφέσῳ. "
"2Cr","01","01","3.05","Παῦλος, ἀπόστολος Χριστοῦ Ἰησοῦ [ τῇ ἐκκλησίᾳ τοῦ θεοῦ τῇ οὔσῃ ἐν Κορίνθῳ ] "
"2Cr","01","02","3.05","χάρις ὑμῖν καὶ εἰρήνη ἀπὸ θεοῦ πατρὸς ἡμῶν καὶ κυρίου Ἰησοῦ. "
"2Cr","01","03","3.05","εὐλογητὸς ὁ θεὸς [καὶ πατὴρ] τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὁ πατὴρ τῶν οἰκτιρμῶν. "
"2Cr","01","18","3.05","[πιστὸς δὲ ὁ θεὸς ὅτι ὁ λόγος ἡμῶν πρὸς ὑμᾶς οὐκ ἔστιν ναὶ καὶ οὔ.] "
"2Cr","01","19","3.05","[ὁ γὰρ τοῦ θεοῦ υἱὸς, Ἰησοῦς Χριστὸς, ὁ ἐν ὑμῖν δι᾽ ἡμῶν κηρυχθείς οὐκ ἐγένετο ναὶ καὶ οὔ.] "
"2Cr","01","20","3.05","ὅσαι γὰρ αἱ ἐπαγγελίαι θεοῦ ἐν αὐτῷ τὸ ναί· διὸ [καὶ] δι᾽ αὐτοῦ τὸ ἀμὴν τῷ θεῷ. "
"2Cr","02","14","3.05","τῷ δὲ θεῷ χάρις τῷ πάντοτε θριαμβεύοντι ἡμᾶς ἐν τῷ Χριστῷ καὶ τὴν ὀσμὴν τῆς γνώσεως αὐτοῦ φανεροῦντι δι᾽ ἡμῶν ἐν παντὶ τόπῳ· "
"2Cr","02","15","3.05","ὅτι Χριστοῦ εὐωδία ἐσμὲν ἐν τοῖς σῳζομένοις καὶ ἐν τοῖς ἀπολλυμένοις· "
"2Cr","02","16","3.05","οἷς μὲν ὀσμὴ ἐκ θανάτου εἰς θάνατον, οἷς δὲ ὀσμὴ ἐκ ζωῆς εἰς ζωήν."
"2Cr","02","17","3.05","οὐ γάρ ἐσμεν ὡς οἱ λοιποὶ καπηλεύοντες τὸν λόγον τοῦ θεοῦ, ἀλλ᾽ ὡς ἐκ θεοῦ κατέναντι θεοῦ ἐν Χριστῷ λαλοῦμεν. "
"2Cr","03","03","3.05","ἐστὲ ἐπιστολὴ Χριστοῦ διακονηθεῖσα ὑφ᾽ ἡμῶν, ἐγγεγραμμένη οὐ μέλανι ἀλλὰ πνεύματι θεοῦ ζῶντος, οὐκ ἐν πλαξὶν λιθίναις, ἀλλ᾽ ἐν πλαξὶν καρδίας σαρκίναις. "
"2Cr","03","04","3.05","[πεποίθησιν δὲ τοιαύτην ἔχομεν διὰ τοῦ Χριστοῦ πρὸς τὸν θεόν.] "
"2Cr","03","05","3.05","[οὐχ ὅτι ἀφ᾽ ἑαυτῶν ἱκανοί ἐσμεν λογίσασθαί τι ὡς ἐξ ἑαυτῶν· ἀλλ᾽ ἡ ἱκανότης ἡμῶν ἐκ] τοῦ θεοῦ, "
"2Cr","03","06","3.05","ὃς καὶ ἱκάνωσεν ἡμᾶς διακόνους καινῆς διαθήκης, οὐ γράμματος, ἀλλὰ πνεύματος — τὸ γὰρ γράμμα ἀποκτέννει, τὸ δὲ πνεῦμα ζῳοποιεῖ. "
"2Cr","03","07","3.05","εἰ δὲ ἡ διακονία τοῦ θανάτου ἐν γράμμασιν ἐντετυπωμένη λίθοις ἐγενήθη ἐν δόξῃ, ὥστε μὴ δύνασθαι ἀτενίσαι τοὺς υἱοὺς Ἰσραὴλ εἰς τὸ πρόσωπον Μωϋσέως διὰ τὴν δόξαν τοῦ προσώπου αὐτοῦ, τὴν καταργουμένην, "
"2Cr","03","08","3.05","πῶς οὐχὶ μᾶλλον ἡ διακονία τοῦ πνεύματος ἔσται ἐν δόξῃ; "
"2Cr","03","09","3.05","εἰ γὰρ τῇ διακονίᾳ τῆς κατακρίσεως δόξα , πολλῷ μᾶλλον περισσεύει ἡ διακονία τῆς δικαιοσύνης δόξῃ. "
"2Cr","03","10","3.05","καὶ γὰρ οὐ δεδόξασται τὸ δεδοξασμένον ἐν τούτῳ τῷ μέρει, εἵνεκεν τῆς ὑπερβαλλούσης δόξης. "
